ID,Timestamp,Temperature,Humidity,Date,Time,Day,Month,Year,Hour
6728,2014-03-24T19:15:16,29.9,25,24-03-2014,19:15:16,24,3,2014,19
6729,2014-03-24T19:20:24,29.8,25,24-03-2014,19:20:24,24,3,2014,19
6730,2014-03-24T19:25:31,29.7,26,24-03-2014,19:25:31,24,3,2014,19
6731,2014-03-24T19:30:38,29.6,26,24-03-2014,19:30:38,24,3,2014,19
6732,2014-03-24T19:35:47,29.6,26,24-03-2014,19:35:47,24,3,2014,19
6733,2014-03-24T19:40:54,29.5,26,24-03-2014,19:40:54,24,3,2014,19
6734,2014-03-24T19:46:01,29.5,26,24-03-2014,19:46:01,24,3,2014,19
6735,2014-03-24T19:51:09,29.5,27,24-03-2014,19:51:09,24,3,2014,19
6736,2014-03-24T19:56:16,29.4,27,24-03-2014,19:56:16,24,3,2014,19
6737,2014-03-24T20:01:24,29.4,27,24-03-2014,20:01:24,24,3,2014,20
6738,2014-03-24T20:06:31,29.3,27,24-03-2014,20:06:31,24,3,2014,20
6739,2014-03-24T20:10:48,29.3,27,24-03-2014,20:10:48,24,3,2014,20
6740,2014-03-24T20:15:55,29.2,27,24-03-2014,20:15:55,24,3,2014,20
6741,2014-03-24T20:21:03,29.2,27,24-03-2014,20:21:03,24,3,2014,20
6742,2014-03-24T20:26:12,29.1,28,24-03-2014,20:26:12,24,3,2014,20
6743,2014-03-24T20:31:19,29.1,28,24-03-2014,20:31:19,24,3,2014,20
6744,2014-03-24T20:36:26,29,28,24-03-2014,20:36:26,24,3,2014,20
6745,2014-03-24T20:41:34,28.9,28,24-03-2014,20:41:34,24,3,2014,20
6746,2014-03-24T20:46:40,28.9,28,24-03-2014,20:46:40,24,3,2014,20
6747,2014-03-24T20:51:48,28.8,28,24-03-2014,20:51:48,24,3,2014,20
6748,2014-03-24T20:56:56,28.8,29,24-03-2014,20:56:56,24,3,2014,20
6749,2014-03-24T21:02:04,28.7,29,24-03-2014,21:02:04,24,3,2014,21
6750,2014-03-24T21:06:19,28.6,29,24-03-2014,21:06:19,24,3,2014,21
6751,2014-03-24T21:11:27,28.6,29,24-03-2014,21:11:27,24,3,2014,21
6752,2014-03-24T21:16:36,28.5,30,24-03-2014,21:16:36,24,3,2014,21
6753,2014-03-24T21:21:43,28.5,30,24-03-2014,21:21:43,24,3,2014,21
6754,2014-03-24T21:26:51,28.4,30,24-03-2014,21:26:51,24,3,2014,21
6755,2014-03-24T21:31:58,28.3,30,24-03-2014,21:31:58,24,3,2014,21
6756,2014-03-24T21:37:06,28.3,30,24-03-2014,21:37:06,24,3,2014,21
6757,2014-03-24T21:42:14,28.2,31,24-03-2014,21:42:14,24,3,2014,21
6758,2014-03-24T21:47:20,28.1,31,24-03-2014,21:47:20,24,3,2014,21
6759,2014-03-24T21:52:28,28.1,31,24-03-2014,21:52:28,24,3,2014,21
6760,2014-03-24T21:57:37,28,31,24-03-2014,21:57:37,24,3,2014,21
6761,2014-03-24T22:01:53,28,32,24-03-2014,22:01:53,24,3,2014,22
6762,2014-03-24T22:06:58,28,32,24-03-2014,22:06:58,24,3,2014,22
6763,2014-03-24T22:12:06,27.9,32,24-03-2014,22:12:06,24,3,2014,22
6764,2014-03-24T22:17:15,27.9,32,24-03-2014,22:17:15,24,3,2014,22
6765,2014-03-24T22:22:22,27.8,33,24-03-2014,22:22:22,24,3,2014,22
6766,2014-03-24T22:27:30,27.8,33,24-03-2014,22:27:30,24,3,2014,22
6767,2014-03-24T22:32:38,27.7,33,24-03-2014,22:32:38,24,3,2014,22
6768,2014-03-24T22:37:45,27.7,33,24-03-2014,22:37:45,24,3,2014,22
6769,2014-03-24T22:42:53,27.7,34,24-03-2014,22:42:53,24,3,2014,22
6770,2014-03-24T22:48:00,27.6,34,24-03-2014,22:48:00,24,3,2014,22
6771,2014-03-24T22:52:17,27.6,34,24-03-2014,22:52:17,24,3,2014,22
6772,2014-03-24T22:57:25,27.6,34,24-03-2014,22:57:25,24,3,2014,22
6773,2014-03-24T23:02:33,27.5,35,24-03-2014,23:02:33,24,3,2014,23
6774,2014-03-24T23:07:41,27.5,35,24-03-2014,23:07:41,24,3,2014,23
6775,2014-03-24T23:12:48,27.4,35,24-03-2014,23:12:48,24,3,2014,23
6776,2014-03-24T23:17:56,27.4,35,24-03-2014,23:17:56,24,3,2014,23
6777,2014-03-24T23:23:03,27.3,35,24-03-2014,23:23:03,24,3,2014,23
6778,2014-03-24T23:28:10,27.3,36,24-03-2014,23:28:10,24,3,2014,23
6779,2014-03-24T23:33:18,27.3,36,24-03-2014,23:33:18,24,3,2014,23
6780,2014-03-24T23:38:25,27.2,36,24-03-2014,23:38:25,24,3,2014,23
6781,2014-03-24T23:43:33,27.2,36,24-03-2014,23:43:33,24,3,2014,23
6782,2014-03-24T23:48:41,27.1,37,24-03-2014,23:48:41,24,3,2014,23
6783,2014-03-24T23:52:57,27.1,37,24-03-2014,23:52:57,24,3,2014,23
6784,2014-03-24T23:58:05,27,37,24-03-2014,23:58:05,24,3,2014,23
6785,2014-03-25T00:03:12,27,37,25-03-2014,00:03:12,25,3,2014,0
6786,2014-03-25T00:08:19,26.9,37,25-03-2014,00:08:19,25,3,2014,0
6787,2014-03-25T00:13:26,26.9,37,25-03-2014,00:13:26,25,3,2014,0
6788,2014-03-25T00:18:35,26.8,37,25-03-2014,00:18:35,25,3,2014,0
6789,2014-03-25T00:23:43,26.8,38,25-03-2014,00:23:43,25,3,2014,0
6790,2014-03-25T00:28:50,26.7,38,25-03-2014,00:28:50,25,3,2014,0
6791,2014-03-25T00:33:58,26.6,38,25-03-2014,00:33:58,25,3,2014,0
6792,2014-03-25T00:38:14,26.6,38,25-03-2014,00:38:14,25,3,2014,0
6793,2014-03-25T00:43:22,26.5,38,25-03-2014,00:43:22,25,3,2014,0
6794,2014-03-25T00:48:29,26.4,38,25-03-2014,00:48:29,25,3,2014,0
6795,2014-03-25T00:53:37,26.4,38,25-03-2014,00:53:37,25,3,2014,0
6796,2014-03-25T00:58:44,26.3,38,25-03-2014,00:58:44,25,3,2014,0
6797,2014-03-25T01:03:51,26.2,39,25-03-2014,01:03:51,25,3,2014,1
6798,2014-03-25T01:09:00,26.2,39,25-03-2014,01:09:00,25,3,2014,1
6799,2014-03-25T01:14:08,26.1,39,25-03-2014,01:14:08,25,3,2014,1
6800,2014-03-25T01:19:14,26.1,39,25-03-2014,01:19:14,25,3,2014,1
6801,2014-03-25T01:24:22,26,40,25-03-2014,01:24:22,25,3,2014,1
6802,2014-03-25T01:29:30,26,40,25-03-2014,01:29:30,25,3,2014,1
6803,2014-03-25T01:33:47,25.9,40,25-03-2014,01:33:47,25,3,2014,1
6804,2014-03-25T01:38:52,25.9,41,25-03-2014,01:38:52,25,3,2014,1
6805,2014-03-25T01:44:00,25.8,41,25-03-2014,01:44:00,25,3,2014,1
6806,2014-03-25T01:49:09,25.8,41,25-03-2014,01:49:09,25,3,2014,1
6807,2014-03-25T01:54:16,25.7,41,25-03-2014,01:54:16,25,3,2014,1
6808,2014-03-25T01:59:23,25.7,42,25-03-2014,01:59:23,25,3,2014,1
6809,2014-03-25T02:04:30,25.7,42,25-03-2014,02:04:30,25,3,2014,2
6810,2014-03-25T02:09:39,25.6,42,25-03-2014,02:09:39,25,3,2014,2
6811,2014-03-25T02:14:47,25.6,43,25-03-2014,02:14:47,25,3,2014,2
6812,2014-03-25T02:19:54,25.6,43,25-03-2014,02:19:54,25,3,2014,2
6813,2014-03-25T02:25:02,25.6,43,25-03-2014,02:25:02,25,3,2014,2
6814,2014-03-25T02:30:09,25.5,43,25-03-2014,02:30:09,25,3,2014,2
6815,2014-03-25T02:34:26,25.5,44,25-03-2014,02:34:26,25,3,2014,2
6816,2014-03-25T02:39:33,25.4,44,25-03-2014,02:39:33,25,3,2014,2
6817,2014-03-25T02:44:41,25.4,44,25-03-2014,02:44:41,25,3,2014,2
6818,2014-03-25T02:49:49,25.4,44,25-03-2014,02:49:49,25,3,2014,2
6819,2014-03-25T02:54:56,25.4,44,25-03-2014,02:54:56,25,3,2014,2
6820,2014-03-25T03:00:04,25.3,45,25-03-2014,03:00:04,25,3,2014,3
6821,2014-03-25T03:05:12,25.3,45,25-03-2014,03:05:12,25,3,2014,3
6822,2014-03-25T03:10:19,25.3,45,25-03-2014,03:10:19,25,3,2014,3
6823,2014-03-25T03:15:27,25.2,45,25-03-2014,03:15:27,25,3,2014,3
6824,2014-03-25T03:20:33,25.2,45,25-03-2014,03:20:33,25,3,2014,3
6825,2014-03-25T03:25:41,25.2,45,25-03-2014,03:25:41,25,3,2014,3
6826,2014-03-25T03:30:50,25.2,46,25-03-2014,03:30:50,25,3,2014,3
6827,2014-03-25T03:35:06,25.2,46,25-03-2014,03:35:06,25,3,2014,3
6828,2014-03-25T03:40:14,25.2,45,25-03-2014,03:40:14,25,3,2014,3
6829,2014-03-25T03:45:21,25.1,45,25-03-2014,03:45:21,25,3,2014,3
6830,2014-03-25T03:50:28,25.1,45,25-03-2014,03:50:28,25,3,2014,3
6831,2014-03-25T03:55:35,25.1,45,25-03-2014,03:55:35,25,3,2014,3
6832,2014-03-25T04:00:43,25,45,25-03-2014,04:00:43,25,3,2014,4
6833,2014-03-25T04:05:51,25,45,25-03-2014,04:05:51,25,3,2014,4
6834,2014-03-25T04:10:59,25,45,25-03-2014,04:10:59,25,3,2014,4
6835,2014-03-25T04:16:07,25,45,25-03-2014,04:16:07,25,3,2014,4
6836,2014-03-25T04:21:15,25,45,25-03-2014,04:21:15,25,3,2014,4
6837,2014-03-25T04:26:22,24.9,45,25-03-2014,04:26:22,25,3,2014,4
6838,2014-03-25T04:31:29,24.9,45,25-03-2014,04:31:29,25,3,2014,4
6839,2014-03-25T04:35:45,24.8,45,25-03-2014,04:35:45,25,3,2014,4
6840,2014-03-25T04:40:53,24.8,46,25-03-2014,04:40:53,25,3,2014,4
6841,2014-03-25T04:46:00,24.8,45,25-03-2014,04:46:00,25,3,2014,4
6842,2014-03-25T04:51:08,24.8,45,25-03-2014,04:51:08,25,3,2014,4
6843,2014-03-25T04:56:16,24.7,45,25-03-2014,04:56:16,25,3,2014,4
6844,2014-03-25T05:01:23,24.7,45,25-03-2014,05:01:23,25,3,2014,5
6845,2014-03-25T05:06:31,24.7,45,25-03-2014,05:06:31,25,3,2014,5
6846,2014-03-25T05:11:38,24.7,45,25-03-2014,05:11:38,25,3,2014,5
6847,2014-03-25T05:16:46,24.7,45,25-03-2014,05:16:46,25,3,2014,5
6848,2014-03-25T05:21:54,24.6,45,25-03-2014,05:21:54,25,3,2014,5
6849,2014-03-25T05:27:01,24.6,45,25-03-2014,05:27:01,25,3,2014,5
6850,2014-03-25T05:32:09,24.6,45,25-03-2014,05:32:09,25,3,2014,5
6851,2014-03-25T05:37:17,24.5,45,25-03-2014,05:37:17,25,3,2014,5
6852,2014-03-25T05:41:33,24.5,45,25-03-2014,05:41:33,25,3,2014,5
6853,2014-03-25T05:46:40,24.4,45,25-03-2014,05:46:40,25,3,2014,5
6854,2014-03-25T05:51:48,24.3,46,25-03-2014,05:51:48,25,3,2014,5
6855,2014-03-25T05:56:56,24.3,46,25-03-2014,05:56:56,25,3,2014,5
6856,2014-03-25T06:02:03,24.2,46,25-03-2014,06:02:03,25,3,2014,6
6857,2014-03-25T06:07:11,24.2,46,25-03-2014,06:07:11,25,3,2014,6
6858,2014-03-25T06:12:18,24.1,47,25-03-2014,06:12:18,25,3,2014,6
6859,2014-03-25T06:17:25,24.1,47,25-03-2014,06:17:25,25,3,2014,6
6860,2014-03-25T06:22:34,24.1,47,25-03-2014,06:22:34,25,3,2014,6
6861,2014-03-25T06:27:41,24.1,47,25-03-2014,06:27:41,25,3,2014,6
6862,2014-03-25T06:32:49,24,48,25-03-2014,06:32:49,25,3,2014,6
6863,2014-03-25T06:37:57,24,48,25-03-2014,06:37:57,25,3,2014,6
6864,2014-03-25T06:43:04,24,48,25-03-2014,06:43:04,25,3,2014,6
6865,2014-03-25T06:47:21,24,48,25-03-2014,06:47:21,25,3,2014,6
6866,2014-03-25T06:52:28,24.1,48,25-03-2014,06:52:28,25,3,2014,6
6867,2014-03-25T06:57:36,24.1,48,25-03-2014,06:57:36,25,3,2014,6
6868,2014-03-25T07:02:42,24.1,48,25-03-2014,07:02:42,25,3,2014,7
6869,2014-03-25T07:07:50,24.2,48,25-03-2014,07:07:50,25,3,2014,7
6870,2014-03-25T07:12:59,24.2,48,25-03-2014,07:12:59,25,3,2014,7
6871,2014-03-25T07:18:06,24.3,48,25-03-2014,07:18:06,25,3,2014,7
6872,2014-03-25T07:23:13,24.4,48,25-03-2014,07:23:13,25,3,2014,7
6873,2014-03-25T07:28:21,24.6,48,25-03-2014,07:28:21,25,3,2014,7
6874,2014-03-25T07:33:29,24.7,48,25-03-2014,07:33:29,25,3,2014,7
6875,2014-03-25T07:38:37,24.8,47,25-03-2014,07:38:37,25,3,2014,7
6876,2014-03-25T07:42:53,24.8,47,25-03-2014,07:42:53,25,3,2014,7
6877,2014-03-25T07:48:01,24.8,47,25-03-2014,07:48:01,25,3,2014,7
6878,2014-03-25T07:53:08,24.9,47,25-03-2014,07:53:08,25,3,2014,7
6879,2014-03-25T07:58:16,24.9,47,25-03-2014,07:58:16,25,3,2014,7
6880,2014-03-25T08:03:23,25,46,25-03-2014,08:03:23,25,3,2014,8
6881,2014-03-25T08:08:30,25,47,25-03-2014,08:08:30,25,3,2014,8
6882,2014-03-25T08:13:38,25.1,47,25-03-2014,08:13:38,25,3,2014,8
6883,2014-03-25T08:18:45,25.2,47,25-03-2014,08:18:45,25,3,2014,8
6884,2014-03-25T08:23:53,25.3,47,25-03-2014,08:23:53,25,3,2014,8
6885,2014-03-25T08:29:01,25.5,47,25-03-2014,08:29:01,25,3,2014,8
6886,2014-03-25T08:34:08,25.7,47,25-03-2014,08:34:08,25,3,2014,8
6887,2014-03-25T08:38:25,25.8,46,25-03-2014,08:38:25,25,3,2014,8
6888,2014-03-25T08:43:32,25.9,47,25-03-2014,08:43:32,25,3,2014,8
6889,2014-03-25T08:48:40,26,47,25-03-2014,08:48:40,25,3,2014,8
6890,2014-03-25T08:53:48,26.1,47,25-03-2014,08:53:48,25,3,2014,8
6891,2014-03-25T08:58:55,26.2,47,25-03-2014,08:58:55,25,3,2014,8
6892,2014-03-25T09:04:02,26.3,47,25-03-2014,09:04:02,25,3,2014,9
6893,2014-03-25T09:09:09,26.4,46,25-03-2014,09:09:09,25,3,2014,9
6894,2014-03-25T09:14:18,26.6,46,25-03-2014,09:14:18,25,3,2014,9
6895,2014-03-25T09:19:26,26.7,45,25-03-2014,09:19:26,25,3,2014,9
6896,2014-03-25T09:24:33,26.9,44,25-03-2014,09:24:33,25,3,2014,9
6897,2014-03-25T09:29:41,27,44,25-03-2014,09:29:41,25,3,2014,9
6898,2014-03-25T09:30:17,27.1,43,25-03-2014,09:30:17,25,3,2014,9
6899,2014-03-25T09:39:25,27.2,42,25-03-2014,09:39:25,25,3,2014,9
6900,2014-03-25T09:44:33,27.3,42,25-03-2014,09:44:33,25,3,2014,9
6901,2014-03-25T09:49:40,27.4,42,25-03-2014,09:49:40,25,3,2014,9
6902,2014-03-25T09:54:48,27.6,40,25-03-2014,09:54:48,25,3,2014,9
6903,2014-03-25T09:59:55,27.6,40,25-03-2014,09:59:55,25,3,2014,9
6904,2014-03-25T10:05:03,27.7,40,25-03-2014,10:05:03,25,3,2014,10
6905,2014-03-25T10:10:11,27.8,39,25-03-2014,10:10:11,25,3,2014,10
6906,2014-03-25T10:15:18,27.9,38,25-03-2014,10:15:18,25,3,2014,10
6907,2014-03-25T10:20:26,28,38,25-03-2014,10:20:26,25,3,2014,10
6908,2014-03-25T10:24:41,28,38,25-03-2014,10:24:41,25,3,2014,10
6909,2014-03-25T10:29:49,28.1,38,25-03-2014,10:29:49,25,3,2014,10
6910,2014-03-25T10:34:58,28.2,37,25-03-2014,10:34:58,25,3,2014,10
6911,2014-03-25T10:40:05,28.3,37,25-03-2014,10:40:05,25,3,2014,10
6912,2014-03-25T10:45:13,28.4,36,25-03-2014,10:45:13,25,3,2014,10
6913,2014-03-25T10:50:20,28.5,35,25-03-2014,10:50:20,25,3,2014,10
6914,2014-03-25T10:55:27,28.6,35,25-03-2014,10:55:27,25,3,2014,10
6915,2014-03-25T11:00:36,28.7,35,25-03-2014,11:00:36,25,3,2014,11
6916,2014-03-25T11:05:43,28.8,34,25-03-2014,11:05:43,25,3,2014,11
6917,2014-03-25T11:10:50,28.9,33,25-03-2014,11:10:50,25,3,2014,11
6918,2014-03-25T11:15:58,29,33,25-03-2014,11:15:58,25,3,2014,11
6919,2014-03-25T11:21:05,29.1,32,25-03-2014,11:21:05,25,3,2014,11
6920,2014-03-25T11:25:22,29.1,33,25-03-2014,11:25:22,25,3,2014,11
6921,2014-03-25T11:30:29,29.2,33,25-03-2014,11:30:29,25,3,2014,11
6922,2014-03-25T11:35:38,29.3,33,25-03-2014,11:35:38,25,3,2014,11
6923,2014-03-25T11:40:45,29.3,33,25-03-2014,11:40:45,25,3,2014,11
6924,2014-03-25T11:45:52,29.4,33,25-03-2014,11:45:52,25,3,2014,11
6925,2014-03-25T11:51:00,29.5,33,25-03-2014,11:51:00,25,3,2014,11
6926,2014-03-25T11:56:07,29.5,33,25-03-2014,11:56:07,25,3,2014,11
6927,2014-03-25T12:01:15,29.6,33,25-03-2014,12:01:15,25,3,2014,12
6928,2014-03-25T12:06:23,29.6,33,25-03-2014,12:06:23,25,3,2014,12
6929,2014-03-25T12:11:31,29.7,33,25-03-2014,12:11:31,25,3,2014,12
6930,2014-03-25T12:16:38,29.7,33,25-03-2014,12:16:38,25,3,2014,12
6931,2014-03-25T12:21:45,29.8,32,25-03-2014,12:21:45,25,3,2014,12
6932,2014-03-25T12:26:02,29.9,32,25-03-2014,12:26:02,25,3,2014,12
6933,2014-03-25T12:31:09,30,31,25-03-2014,12:31:09,25,3,2014,12
6934,2014-03-25T12:36:16,30,31,25-03-2014,12:36:16,25,3,2014,12
6935,2014-03-25T12:41:23,30.1,31,25-03-2014,12:41:23,25,3,2014,12
6936,2014-03-25T12:46:32,30.2,31,25-03-2014,12:46:32,25,3,2014,12
6937,2014-03-25T12:51:40,30.2,31,25-03-2014,12:51:40,25,3,2014,12
6938,2014-03-25T12:56:47,30.3,31,25-03-2014,12:56:47,25,3,2014,12
6939,2014-03-25T13:01:55,30.4,30,25-03-2014,13:01:55,25,3,2014,13
6940,2014-03-25T13:07:03,30.4,29,25-03-2014,13:07:03,25,3,2014,13
6941,2014-03-25T13:12:10,30.5,29,25-03-2014,13:12:10,25,3,2014,13
6942,2014-03-25T13:17:17,30.6,29,25-03-2014,13:17:17,25,3,2014,13
6943,2014-03-25T13:22:24,30.7,29,25-03-2014,13:22:24,25,3,2014,13
6944,2014-03-25T13:26:42,30.7,29,25-03-2014,13:26:42,25,3,2014,13
6945,2014-03-25T13:31:49,30.7,29,25-03-2014,13:31:49,25,3,2014,13
6946,2014-03-25T13:36:57,30.8,28,25-03-2014,13:36:57,25,3,2014,13
6947,2014-03-25T13:42:05,30.9,28,25-03-2014,13:42:05,25,3,2014,13
6948,2014-03-25T13:47:12,31,28,25-03-2014,13:47:12,25,3,2014,13
6949,2014-03-25T13:52:20,31,27,25-03-2014,13:52:20,25,3,2014,13
6950,2014-03-25T13:57:27,31.1,27,25-03-2014,13:57:27,25,3,2014,13
6951,2014-03-25T14:02:35,31.1,26,25-03-2014,14:02:35,25,3,2014,14
6952,2014-03-25T14:07:43,31.1,27,25-03-2014,14:07:43,25,3,2014,14
6953,2014-03-25T14:12:50,31.2,27,25-03-2014,14:12:50,25,3,2014,14
6954,2014-03-25T14:17:58,31.2,27,25-03-2014,14:17:58,25,3,2014,14
6955,2014-03-25T14:23:04,31.3,27,25-03-2014,14:23:04,25,3,2014,14
6956,2014-03-25T14:27:20,31.3,27,25-03-2014,14:27:20,25,3,2014,14
6957,2014-03-25T14:32:29,31.3,27,25-03-2014,14:32:29,25,3,2014,14
6958,2014-03-25T14:37:36,31.3,26,25-03-2014,14:37:36,25,3,2014,14
6959,2014-03-25T14:42:44,31.4,26,25-03-2014,14:42:44,25,3,2014,14
6960,2014-03-25T14:47:51,31.4,26,25-03-2014,14:47:51,25,3,2014,14
6961,2014-03-25T14:52:59,31.4,26,25-03-2014,14:52:59,25,3,2014,14
6962,2014-03-25T14:58:07,31.5,26,25-03-2014,14:58:07,25,3,2014,14
6963,2014-03-25T15:03:14,31.5,26,25-03-2014,15:03:14,25,3,2014,15
6964,2014-03-25T15:08:22,31.5,25,25-03-2014,15:08:22,25,3,2014,15
6965,2014-03-25T15:13:29,31.6,25,25-03-2014,15:13:29,25,3,2014,15
6966,2014-03-25T15:18:37,31.6,25,25-03-2014,15:18:37,25,3,2014,15
6967,2014-03-25T15:23:45,31.6,25,25-03-2014,15:23:45,25,3,2014,15
6968,2014-03-25T15:28:01,31.7,24,25-03-2014,15:28:01,25,3,2014,15
6969,2014-03-25T15:33:09,31.7,24,25-03-2014,15:33:09,25,3,2014,15
6970,2014-03-25T15:38:16,31.6,24,25-03-2014,15:38:16,25,3,2014,15
6971,2014-03-25T15:43:23,31.6,24,25-03-2014,15:43:23,25,3,2014,15
6972,2014-03-25T16:12:54,31.7,24,25-03-2014,16:12:54,25,3,2014,16
6973,2014-03-25T16:17:09,31.7,24,25-03-2014,16:17:09,25,3,2014,16
6974,2014-03-25T16:22:17,31.7,24,25-03-2014,16:22:17,25,3,2014,16
6975,2014-03-25T16:27:24,31.7,23,25-03-2014,16:27:24,25,3,2014,16
6976,2014-03-25T16:32:31,31.7,23,25-03-2014,16:32:31,25,3,2014,16
6977,2014-03-25T16:37:40,31.6,23,25-03-2014,16:37:40,25,3,2014,16
6978,2014-03-25T16:42:47,31.6,22,25-03-2014,16:42:47,25,3,2014,16
6979,2014-03-25T16:47:55,31.6,23,25-03-2014,16:47:55,25,3,2014,16
6980,2014-03-25T16:53:03,31.6,23,25-03-2014,16:53:03,25,3,2014,16
6981,2014-03-25T16:58:09,31.6,23,25-03-2014,16:58:09,25,3,2014,16
6982,2014-03-25T17:03:19,31.5,24,25-03-2014,17:03:19,25,3,2014,17
6983,2014-03-25T17:08:26,31.5,24,25-03-2014,17:08:26,25,3,2014,17
6984,2014-03-25T17:13:33,31.5,24,25-03-2014,17:13:33,25,3,2014,17
6985,2014-03-25T17:17:50,31.4,24,25-03-2014,17:17:50,25,3,2014,17
6986,2014-03-25T17:22:56,31.4,24,25-03-2014,17:22:56,25,3,2014,17
6987,2014-03-25T17:28:05,31.4,24,25-03-2014,17:28:05,25,3,2014,17
6988,2014-03-25T17:33:12,31.4,24,25-03-2014,17:33:12,25,3,2014,17
6989,2014-03-25T17:38:20,31.4,24,25-03-2014,17:38:20,25,3,2014,17
6990,2014-03-25T17:43:26,31.4,24,25-03-2014,17:43:26,25,3,2014,17
6991,2014-03-25T17:48:34,31.4,24,25-03-2014,17:48:34,25,3,2014,17
6992,2014-03-25T17:53:43,31.4,24,25-03-2014,17:53:43,25,3,2014,17
6993,2014-03-25T17:58:49,31.5,24,25-03-2014,17:58:49,25,3,2014,17
6994,2014-03-25T18:03:58,31.5,24,25-03-2014,18:03:58,25,3,2014,18
6995,2014-03-25T18:09:05,31.4,24,25-03-2014,18:09:05,25,3,2014,18
6996,2014-03-25T18:14:13,31.3,24,25-03-2014,18:14:13,25,3,2014,18
6997,2014-03-25T18:19:21,31.2,24,25-03-2014,18:19:21,25,3,2014,18
6998,2014-03-25T18:23:36,31.1,24,25-03-2014,18:23:36,25,3,2014,18
6999,2014-03-25T18:28:44,31,25,25-03-2014,18:28:44,25,3,2014,18
7000,2014-03-25T18:33:52,30.9,25,25-03-2014,18:33:52,25,3,2014,18
7001,2014-03-25T18:39:00,30.8,25,25-03-2014,18:39:00,25,3,2014,18
7002,2014-03-25T18:44:08,30.7,25,25-03-2014,18:44:08,25,3,2014,18
7003,2014-03-25T18:49:15,30.6,25,25-03-2014,18:49:15,25,3,2014,18
7004,2014-03-25T18:54:22,30.5,26,25-03-2014,18:54:22,25,3,2014,18
7005,2014-03-25T18:59:29,30.4,26,25-03-2014,18:59:29,25,3,2014,18
7006,2014-03-25T19:04:36,30.4,26,25-03-2014,19:04:36,25,3,2014,19
7007,2014-03-25T19:09:44,30.3,26,25-03-2014,19:09:44,25,3,2014,19
7008,2014-03-25T19:14:51,30.3,27,25-03-2014,19:14:51,25,3,2014,19
7009,2014-03-25T19:19:59,30.2,27,25-03-2014,19:19:59,25,3,2014,19
7010,2014-03-25T19:25:07,30.1,27,25-03-2014,19:25:07,25,3,2014,19
7011,2014-03-25T19:29:24,30.1,27,25-03-2014,19:29:24,25,3,2014,19
7012,2014-03-25T19:34:31,30.1,27,25-03-2014,19:34:31,25,3,2014,19
7013,2014-03-25T19:39:39,30,27,25-03-2014,19:39:39,25,3,2014,19
7014,2014-03-25T19:44:47,29.9,27,25-03-2014,19:44:47,25,3,2014,19
7015,2014-03-25T19:49:54,29.9,28,25-03-2014,19:49:54,25,3,2014,19
7016,2014-03-25T19:55:03,29.8,28,25-03-2014,19:55:03,25,3,2014,19
7017,2014-03-25T20:00:11,29.7,28,25-03-2014,20:00:11,25,3,2014,20
7018,2014-03-25T20:05:17,29.7,28,25-03-2014,20:05:17,25,3,2014,20
7019,2014-03-25T20:10:25,29.6,28,25-03-2014,20:10:25,25,3,2014,20
7020,2014-03-25T20:15:32,29.6,29,25-03-2014,20:15:32,25,3,2014,20
7021,2014-03-25T20:20:40,29.5,29,25-03-2014,20:20:40,25,3,2014,20
7022,2014-03-25T20:24:56,29.4,29,25-03-2014,20:24:56,25,3,2014,20
7023,2014-03-25T20:30:04,29.4,29,25-03-2014,20:30:04,25,3,2014,20
7024,2014-03-25T20:35:12,29.3,30,25-03-2014,20:35:12,25,3,2014,20
7025,2014-03-25T20:40:19,29.2,30,25-03-2014,20:40:19,25,3,2014,20
7026,2014-03-25T20:45:26,29.2,30,25-03-2014,20:45:26,25,3,2014,20
7027,2014-03-25T20:50:33,29.1,31,25-03-2014,20:50:33,25,3,2014,20
7028,2014-03-25T20:55:42,29,31,25-03-2014,20:55:42,25,3,2014,20
7029,2014-03-25T21:00:50,29,32,25-03-2014,21:00:50,25,3,2014,21
7030,2014-03-25T21:05:57,28.9,32,25-03-2014,21:05:57,25,3,2014,21
7031,2014-03-25T21:11:05,28.9,32,25-03-2014,21:11:05,25,3,2014,21
7032,2014-03-25T21:16:12,28.8,33,25-03-2014,21:16:12,25,3,2014,21
7033,2014-03-25T21:21:19,28.7,33,25-03-2014,21:21:19,25,3,2014,21
7034,2014-03-25T21:25:33,28.7,33,25-03-2014,21:25:33,25,3,2014,21
7035,2014-03-25T21:30:41,28.6,33,25-03-2014,21:30:41,25,3,2014,21
7036,2014-03-25T21:35:51,28.6,34,25-03-2014,21:35:51,25,3,2014,21
7037,2014-03-25T21:40:58,28.5,34,25-03-2014,21:40:58,25,3,2014,21
7038,2014-03-25T21:46:06,28.5,34,25-03-2014,21:46:06,25,3,2014,21
7039,2014-03-25T21:51:14,28.4,34,25-03-2014,21:51:14,25,3,2014,21
7040,2014-03-25T21:56:22,28.4,34,25-03-2014,21:56:22,25,3,2014,21
7041,2014-03-25T22:01:30,28.3,34,25-03-2014,22:01:30,25,3,2014,22
7042,2014-03-25T22:06:37,28.3,34,25-03-2014,22:06:37,25,3,2014,22
7043,2014-03-25T22:11:45,28.2,34,25-03-2014,22:11:45,25,3,2014,22
7044,2014-03-25T22:16:53,28.1,34,25-03-2014,22:16:53,25,3,2014,22
7045,2014-03-25T22:21:09,28.1,35,25-03-2014,22:21:09,25,3,2014,22
